transaction_id,date,customer_id,corridor,agent_id,agent_name,amount_aed,fee_aed,payment_method,status
TXN03444,2024-02-28,CUS0182,Sri Lanka,AGT007,Rajesh Kumar,1107.44,15,Cash,SUCCESS
TXN04879,2024-02-28,CUS0700,Bangladesh,AGT008,Sarah Johnson,556.91,0,Card,FAILED
TXN02378,2024-02-28,CUS0781,India,AGT003,Mohammad Raza,722.62,0,Cash,FAILED
TXN04469,2024-02-28,CUS0539,Nepal,AGT005,John Mathew,619.34,12,Cash,SUCCESS
TXN02686,2024-02-28,CUS0765,Philippines,AGT004,Maria Santos,985.36,20,Cash,SUCCESS
TXN04337,2024-02-28,CUS0025,Philippines,AGT008,Sarah Johnson,451.51,20,Bank Transfer,SUCCESS
TXN03650,2024-02-28,CUS0476,Sri Lanka,AGT001,Ahmed Al Mansoori,653.0,15,Cash,SUCCESS
TXN04437,2024-02-28,CUS0748,Philippines,AGT004,Maria Santos,1216.83,20,Card,SUCCESS
TXN00697,2024-02-28,CUS0026,Philippines,AGT005,John Mathew,988.06,20,Bank Transfer,SUCCESS
TXN02044,2024-02-29,CUS0487,Philippines,AGT003,Mohammad Raza,941.14,20,Card,SUCCESS
TXN02501,2024-02-29,CUS0136,India,AGT003,Mohammad Raza,1405.42,25,Bank Transfer,SUCCESS
TXN00643,2024-02-29,CUS0010,India,AGT001,Ahmed Al Mansoori,1106.55,25,Card,SUCCESS
TXN03487,2024-02-29,CUS0626,India,AGT006,Fatima Al Zaabi,1750.87,25,Bank Transfer,SUCCESS
TXN02910,2024-02-29,CUS0071,Nepal,AGT006,Fatima Al Zaabi,826.29,12,Cash,SUCCESS
TXN01264,2024-02-29,CUS0472,India,AGT008,Sarah Johnson,868.56,25,Bank Transfer,SUCCESS
TXN00360,2024-02-29,CUS0094,Bangladesh,AGT008,Sarah Johnson,526.28,15,Cash,SUCCESS
TXN03955,2024-02-29,CUS0663,Egypt,AGT001,Ahmed Al Mansoori,908.39,22,Cash,SUCCESS
TXN03110,2024-02-29,CUS0180,India,AGT004,Maria Santos,526.87,25,Cash,SUCCESS
TXN02071,2024-02-29,CUS0515,Pakistan,AGT008,Sarah Johnson,1031.7,18,Cash,SUCCESS
TXN03648,2024-02-29,CUS0644,Bangladesh,AGT002,Priya Sharma,744.68,15,Card,SUCCESS
TXN04408,2024-02-29,CUS0144,India,AGT005,John Mathew,1061.42,25,Card,SUCCESS
TXN01233,2024-02-29,CUS0512,India,AGT003,Mohammad Raza,1168.22,25,Bank Transfer,SUCCESS
TXN03564,2024-02-29,CUS0607,Philippines,AGT004,Maria Santos,1222.54,20,Cash,SUCCESS
TXN03205,2024-02-29,CUS0455,India,AGT007,Rajesh Kumar,857.17,25,Cash,SUCCESS
TXN04533,2024-03-01,CUS0329,Pakistan,AGT002,Priya Sharma,920.2,0,Cash,FAILED
TXN00739,2024-03-01,CUS0339,Pakistan,AGT007,Rajesh Kumar,1199.71,18,Cash,SUCCESS
TXN00385,2024-03-01,CUS0249,Bangladesh,AGT008,Sarah Johnson,540.58,15,Card,SUCCESS
TXN03968,2024-03-01,CUS0554,Pakistan,AGT002,Priya Sharma,346.48,18,Bank Transfer,SUCCESS
TXN01555,2024-03-01,CUS0006,India,AGT003,Mohammad Raza,1118.47,25,Bank Transfer,SUCCESS
TXN00658,2024-03-01,CUS0106,Kenya,AGT001,Ahmed Al Mansoori,943.12,20,Cash,SUCCESS
TXN03247,2024-03-01,CUS0262,India,AGT003,Mohammad Raza,1358.87,25,Cash,SUCCESS
TXN00939,2024-03-01,CUS0756,India,AGT002,Priya Sharma,1287.77,25,Card,SUCCESS
TXN03506,2024-03-01,CUS0720,Philippines,AGT005,John Mathew,529.43,20,Card,SUCCESS
TXN03025,2024-03-01,CUS0595,India,AGT002,Priya Sharma,526.89,25,Cash,SUCCESS
TXN01137,2024-03-01,CUS0705,India,AGT003,Mohammad Raza,1628.21,25,Cash,SUCCESS
TXN00288,2024-03-01,CUS0721,India,AGT005,John Mathew,1411.79,25,Bank Transfer,SUCCESS
TXN00505,2024-03-01,CUS0344,Bangladesh,AGT001,Ahmed Al Mansoori,563.37,15,Cash,SUCCESS
TXN01022,2024-03-02,CUS0385,India,AGT003,Mohammad Raza,993.47,25,Bank Transfer,SUCCESS
TXN02782,2024-03-02,CUS0004,Kenya,AGT007,Rajesh Kumar,764.82,20,Card,SUCCESS
TXN01339,2024-03-02,CUS0771,India,AGT004,Maria Santos,1060.26,25,Cash,SUCCESS
TXN01198,2024-03-02,CUS0509,Philippines,AGT005,John Mathew,1049.17,20,Cash,SUCCESS
TXN03330,2024-03-02,CUS0025,Pakistan,AGT006,Fatima Al Zaabi,1000.34,18,Cash,SUCCESS
TXN01320,2024-03-02,CUS0042,Philippines,AGT005,John Mathew,849.52,20,Cash,SUCCESS
TXN02026,2024-03-02,CUS0322,India,AGT001,Ahmed Al Mansoori,1266.19,25,Card,SUCCESS
TXN02299,2024-03-02,CUS0299,Nepal,AGT005,John Mathew,717.08,12,Card,SUCCESS
TXN02992,2024-03-02,CUS0204,Pakistan,AGT006,Fatima Al Zaabi,944.51,18,Bank Transfer,SUCCESS
TXN03017,2024-03-02,CUS0535,Philippines,AGT006,Fatima Al Zaabi,489.78,20,Bank Transfer,SUCCESS
TXN01841,2024-03-02,CUS0210,Philippines,AGT004,Maria Santos,865.29,20,Cash,SUCCESS
TXN00082,2024-03-03,CUS0684,Philippines,AGT008,Sarah Johnson,996.42,20,Card,SUCCESS
TXN00146,2024-03-03,CUS0727,India,AGT004,Maria Santos,1481.46,25,Card,SUCCESS
TXN04762,2024-03-03,CUS0534,Bangladesh,AGT005,John Mathew,840.46,15,Bank Transfer,SUCCESS
TXN03310,2024-03-03,CUS0153,Pakistan,AGT006,Fatima Al Zaabi,799.92,0,Card,FAILED
TXN01444,2024-03-03,CUS0774,Kenya,AGT002,Priya Sharma,580.4,20,Card,SUCCESS
TXN01753,2024-03-03,CUS0549,India,AGT001,Ahmed Al Mansoori,964.53,0,Card,FAILED
TXN02750,2024-03-03,CUS0276,India,AGT003,Mohammad Raza,1126.39,25,Bank Transfer,SUCCESS
TXN01199,2024-03-03,CUS0338,Bangladesh,AGT006,Fatima Al Zaabi,747.02,15,Card,SUCCESS
TXN01556,2024-03-03,CUS0669,India,AGT004,Maria Santos,1332.25,25,Card,SUCCESS
TXN01888,2024-03-03,CUS0257,Pakistan,AGT002,Priya Sharma,901.77,18,Cash,SUCCESS
TXN04608,2024-03-03,CUS0239,Bangladesh,AGT007,Rajesh Kumar,802.74,15,Cash,SUCCESS
TXN03272,2024-03-03,CUS0172,Philippines,AGT006,Fatima Al Zaabi,664.3,20,Cash,SUCCESS
TXN00830,2024-03-03,CUS0395,Kenya,AGT004,Maria Santos,869.69,20,Cash,SUCCESS
TXN04320,2024-03-03,CUS0513,Nepal,AGT003,Mohammad Raza,539.42,0,Card,FAILED
TXN04740,2024-03-04,CUS0428,Philippines,AGT003,Mohammad Raza,1089.4,20,Bank Transfer,SUCCESS
TXN01906,2024-03-04,CUS0271,India,AGT006,Fatima Al Zaabi,1361.18,25,Cash,SUCCESS
TXN02685,2024-03-04,CUS0664,Bangladesh,AGT005,John Mathew,770.36,15,Cash,SUCCESS
TXN01358,2024-03-04,CUS0456,Philippines,AGT004,Maria Santos,1005.79,0,Card,FAILED
TXN04603,2024-03-04,CUS0751,India,AGT005,John Mathew,1788.62,25,Card,SUCCESS
TXN04649,2024-03-04,CUS0005,Nepal,AGT004,Maria Santos,308.99,0,Card,FAILED
TXN00488,2024-03-04,CUS0360,Pakistan,AGT007,Rajesh Kumar,540.43,18,Cash,SUCCESS
TXN04452,2024-03-04,CUS0684,Bangladesh,AGT003,Mohammad Raza,595.51,15,Cash,SUCCESS
TXN04406,2024-03-05,CUS0655,Sri Lanka,AGT001,Ahmed Al Mansoori,940.55,15,Bank Transfer,SUCCESS
TXN00027,2024-03-05,CUS0563,India,AGT008,Sarah Johnson,785.64,25,Card,SUCCESS
TXN04288,2024-03-05,CUS0672,Nepal,AGT002,Priya Sharma,633.42,12,Cash,SUCCESS
TXN00284,2024-03-05,CUS0371,India,AGT006,Fatima Al Zaabi,754.39,25,Card,SUCCESS
TXN02223,2024-03-05,CUS0464,Sri Lanka,AGT005,John Mathew,917.44,15,Bank Transfer,SUCCESS
TXN04854,2024-03-05,CUS0171,Pakistan,AGT004,Maria Santos,835.73,18,Card,SUCCESS
TXN04984,2024-03-05,CUS0223,Egypt,AGT004,Maria Santos,1051.42,22,Card,SUCCESS
TXN02222,2024-03-05,CUS0114,India,AGT008,Sarah Johnson,966.88,25,Card,SUCCESS
TXN00826,2024-03-05,CUS0239,Bangladesh,AGT001,Ahmed Al Mansoori,1005.21,15,Cash,SUCCESS
TXN01343,2024-03-05,CUS0457,India,AGT007,Rajesh Kumar,1357.3,0,Card,FAILED
TXN00807,2024-03-05,CUS0762,Bangladesh,AGT005,John Mathew,746.65,15,Cash,SUCCESS
TXN03543,2024-03-05,CUS0315,Sri Lanka,AGT008,Sarah Johnson,947.87,15,Bank Transfer,SUCCESS
TXN01929,2024-03-05,CUS0796,Egypt,AGT004,Maria Santos,1463.32,22,Card,SUCCESS
TXN03922,2024-03-05,CUS0005,Philippines,AGT001,Ahmed Al Mansoori,960.54,20,Cash,SUCCESS
TXN03541,2024-03-05,CUS0765,Pakistan,AGT001,Ahmed Al Mansoori,879.4,18,Cash,SUCCESS
TXN03947,2024-03-06,CUS0068,Bangladesh,AGT006,Fatima Al Zaabi,812.9,15,Bank Transfer,SUCCESS
TXN01376,2024-03-06,CUS0057,India,AGT008,Sarah Johnson,1124.64,25,Card,SUCCESS
TXN00094,2024-03-06,CUS0404,Kenya,AGT001,Ahmed Al Mansoori,856.62,20,Card,SUCCESS
TXN01528,2024-03-06,CUS0591,Sri Lanka,AGT007,Rajesh Kumar,1097.23,15,Cash,SUCCESS
TXN00534,2024-03-06,CUS0126,India,AGT006,Fatima Al Zaabi,764.03,25,Cash,SUCCESS
TXN02540,2024-03-06,CUS0210,Nepal,AGT007,Rajesh Kumar,609.89,0,Card,FAILED
TXN01364,2024-03-06,CUS0536,India,AGT004,Maria Santos,849.7,25,Cash,SUCCESS
TXN04184,2024-03-06,CUS0055,India,AGT008,Sarah Johnson,989.43,25,Card,SUCCESS
TXN04747,2024-03-06,CUS0570,India,AGT004,Maria Santos,1249.91,25,Cash,SUCCESS
TXN03619,2024-03-06,CUS0236,Nepal,AGT006,Fatima Al Zaabi,815.06,12,Cash,SUCCESS
TXN01994,2024-03-06,CUS0533,Bangladesh,AGT003,Mohammad Raza,848.74,15,Cash,SUCCESS
TXN01172,2024-03-06,CUS0760,Nepal,AGT006,Fatima Al Zaabi,650.61,12,Card,SUCCESS
TXN02327,2024-03-06,CUS0481,Philippines,AGT001,Ahmed Al Mansoori,605.24,20,Cash,SUCCESS
TXN02792,2024-03-06,CUS0044,Philippines,AGT001,Ahmed Al Mansoori,749.5,20,Bank Transfer,SUCCESS
TXN02875,2024-03-07,CUS0506,India,AGT004,Maria Santos,1188.82,25,Cash,SUCCESS
TXN03825,2024-03-07,CUS0726,Philippines,AGT004,Maria Santos,719.07,20,Bank Transfer,SUCCESS
TXN00622,2024-03-07,CUS0414,Pakistan,AGT007,Rajesh Kumar,913.15,18,Cash,SUCCESS
TXN00055,2024-03-07,CUS0166,Pakistan,AGT005,John Mathew,1047.44,18,Card,SUCCESS
TXN01616,2024-03-07,CUS0761,India,AGT006,Fatima Al Zaabi,2349.52,25,Card,SUCCESS
TXN01138,2024-03-07,CUS0708,Kenya,AGT007,Rajesh Kumar,600.13,20,Cash,SUCCESS
TXN01318,2024-03-07,CUS0712,Kenya,AGT002,Priya Sharma,863.01,20,Cash,SUCCESS
TXN02901,2024-03-07,CUS0412,India,AGT006,Fatima Al Zaabi,1183.62,25,Cash,SUCCESS
TXN00208,2024-03-07,CUS0687,Pakistan,AGT006,Fatima Al Zaabi,923.31,18,Cash,SUCCESS
TXN04091,2024-03-07,CUS0657,Nepal,AGT006,Fatima Al Zaabi,402.25,12,Cash,SUCCESS
TXN00250,2024-03-08,CUS0167,Pakistan,AGT003,Mohammad Raza,897.2,18,Card,SUCCESS
TXN00049,2024-03-08,CUS0251,Egypt,AGT002,Priya Sharma,1213.39,22,Cash,SUCCESS
TXN02839,2024-03-08,CUS0367,Kenya,AGT006,Fatima Al Zaabi,1582.35,20,Cash,SUCCESS
TXN03800,2024-03-08,CUS0514,India,AGT002,Priya Sharma,834.28,25,Card,SUCCESS
TXN03226,2024-03-08,CUS0068,Egypt,AGT002,Priya Sharma,774.0,22,Bank Transfer,SUCCESS
TXN01540,2024-03-08,CUS0727,India,AGT001,Ahmed Al Mansoori,165.99,25,Card,SUCCESS
TXN01135,2024-03-08,CUS0357,Egypt,AGT008,Sarah Johnson,1019.43,22,Cash,SUCCESS
TXN00033,2024-03-08,CUS0249,Bangladesh,AGT008,Sarah Johnson,697.17,15,Bank Transfer,SUCCESS
TXN03603,2024-03-08,CUS0096,India,AGT003,Mohammad Raza,1937.93,25,Cash,SUCCESS
TXN03355,2024-03-08,CUS0039,Sri Lanka,AGT003,Mohammad Raza,616.39,15,Cash,SUCCESS
TXN02141,2024-03-08,CUS0213,Philippines,AGT001,Ahmed Al Mansoori,944.49,20,Card,SUCCESS
TXN02882,2024-03-09,CUS0401,Bangladesh,AGT005,John Mathew,254.65,15,Cash,SUCCESS
TXN03253,2024-03-09,CUS0472,Bangladesh,AGT005,John Mathew,834.12,15,Cash,SUCCESS
TXN03817,2024-03-09,CUS0269,Philippines,AGT001,Ahmed Al Mansoori,796.64,20,Bank Transfer,SUCCESS
TXN00990,2024-03-09,CUS0148,India,AGT001,Ahmed Al Mansoori,1209.68,25,Cash,SUCCESS
TXN00271,2024-03-09,CUS0659,India,AGT006,Fatima Al Zaabi,1718.86,25,Card,SUCCESS
TXN04425,2024-03-09,CUS0686,Philippines,AGT004,Maria Santos,656.84,20,Cash,SUCCESS
TXN04756,2024-03-09,CUS0544,India,AGT008,Sarah Johnson,1306.19,25,Card,SUCCESS
TXN00906,2024-03-09,CUS0730,Philippines,AGT008,Sarah Johnson,912.54,20,Cash,SUCCESS
TXN04158,2024-03-09,CUS0137,Nepal,AGT003,Mohammad Raza,514.07,12,Bank Transfer,SUCCESS
TXN03580,2024-03-09,CUS0068,India,AGT005,John Mathew,816.16,0,Card,FAILED
TXN02918,2024-03-09,CUS0130,India,AGT002,Priya Sharma,1440.72,25,Cash,SUCCESS
TXN04115,2024-03-09,CUS0665,Nepal,AGT001,Ahmed Al Mansoori,893.34,12,Cash,SUCCESS
TXN04843,2024-03-09,CUS0277,Pakistan,AGT004,Maria Santos,964.54,18,Bank Transfer,SUCCESS
TXN02283,2024-03-09,CUS0678,Kenya,AGT004,Maria Santos,1290.32,20,Card,SUCCESS
TXN01216,2024-03-09,CUS0289,India,AGT006,Fatima Al Zaabi,1649.19,25,Cash,SUCCESS
TXN02001,2024-03-10,CUS0011,India,AGT008,Sarah Johnson,956.94,25,Cash,SUCCESS
TXN04479,2024-03-10,CUS0395,Nepal,AGT003,Mohammad Raza,348.99,12,Cash,SUCCESS
TXN03460,2024-03-10,CUS0456,Pakistan,AGT001,Ahmed Al Mansoori,518.8,18,Cash,SUCCESS
TXN00186,2024-03-10,CUS0687,Philippines,AGT006,Fatima Al Zaabi,1092.78,20,Card,SUCCESS
TXN02569,2024-03-10,CUS0160,India,AGT008,Sarah Johnson,1509.04,25,Cash,SUCCESS
TXN03267,2024-03-10,CUS0273,India,AGT002,Priya Sharma,883.8,25,Cash,SUCCESS
TXN03593,2024-03-10,CUS0202,India,AGT006,Fatima Al Zaabi,2029.31,25,Card,SUCCESS
TXN00365,2024-03-10,CUS0384,Bangladesh,AGT007,Rajesh Kumar,844.93,15,Cash,SUCCESS
TXN03733,2024-03-10,CUS0700,India,AGT007,Rajesh Kumar,473.34,25,Cash,SUCCESS
TXN02366,2024-03-10,CUS0154,Pakistan,AGT007,Rajesh Kumar,1168.09,0,Bank Transfer,FAILED
TXN03701,2024-03-10,CUS0191,India,AGT007,Rajesh Kumar,1583.46,25,Bank Transfer,SUCCESS
TXN02908,2024-03-10,CUS0041,Egypt,AGT001,Ahmed Al Mansoori,727.08,22,Bank Transfer,SUCCESS
TXN03053,2024-03-10,CUS0060,Bangladesh,AGT003,Mohammad Raza,639.4,15,Card,SUCCESS
TXN00424,2024-03-10,CUS0341,India,AGT007,Rajesh Kumar,1549.77,25,Cash,SUCCESS
TXN02684,2024-03-10,CUS0593,Philippines,AGT007,Rajesh Kumar,1097.61,20,Cash,SUCCESS
TXN03640,2024-03-11,CUS0143,India,AGT001,Ahmed Al Mansoori,1364.81,25,Card,SUCCESS
TXN04189,2024-03-11,CUS0099,India,AGT002,Priya Sharma,1050.01,25,Cash,SUCCESS
TXN02671,2024-03-11,CUS0372,Egypt,AGT002,Priya Sharma,870.07,22,Bank Transfer,SUCCESS
TXN03976,2024-03-11,CUS0082,Egypt,AGT004,Maria Santos,1163.22,22,Cash,SUCCESS
TXN00018,2024-03-11,CUS0774,Philippines,AGT002,Priya Sharma,984.85,0,Cash,FAILED
TXN03488,2024-03-11,CUS0787,India,AGT007,Rajesh Kumar,1439.37,25,Bank Transfer,SUCCESS
TXN00618,2024-03-11,CUS0420,Kenya,AGT006,Fatima Al Zaabi,1156.84,20,Bank Transfer,SUCCESS
TXN04419,2024-03-11,CUS0699,Kenya,AGT007,Rajesh Kumar,850.01,20,Cash,SUCCESS
TXN00866,2024-03-11,CUS0239,India,AGT004,Maria Santos,1060.43,25,Cash,SUCCESS
TXN02506,2024-03-11,CUS0089,India,AGT003,Mohammad Raza,902.85,25,Card,SUCCESS
TXN03494,2024-03-11,CUS0224,India,AGT006,Fatima Al Zaabi,1007.29,25,Card,SUCCESS
TXN02668,2024-03-11,CUS0157,Bangladesh,AGT007,Rajesh Kumar,441.17,15,Bank Transfer,SUCCESS
TXN04371,2024-03-11,CUS0028,Sri Lanka,AGT003,Mohammad Raza,358.0,15,Bank Transfer,SUCCESS
TXN03248,2024-03-11,CUS0671,Egypt,AGT006,Fatima Al Zaabi,858.06,22,Cash,SUCCESS
TXN00899,2024-03-11,CUS0142,Pakistan,AGT004,Maria Santos,1089.56,18,Card,SUCCESS
TXN02511,2024-03-11,CUS0492,India,AGT004,Maria Santos,1373.47,25,Cash,SUCCESS
TXN01755,2024-03-11,CUS0275,India,AGT003,Mohammad Raza,1384.03,25,Cash,SUCCESS
TXN00485,2024-03-11,CUS0657,Philippines,AGT003,Mohammad Raza,695.79,20,Cash,SUCCESS
TXN03319,2024-03-11,CUS0446,India,AGT003,Mohammad Raza,1603.87,25,Card,SUCCESS
TXN03980,2024-03-11,CUS0758,Bangladesh,AGT002,Priya Sharma,479.57,15,Cash,SUCCESS
TXN04038,2024-03-11,CUS0441,Philippines,AGT001,Ahmed Al Mansoori,840.19,20,Cash,SUCCESS
TXN04883,2024-03-11,CUS0176,Nepal,AGT006,Fatima Al Zaabi,446.57,12,Cash,SUCCESS
TXN01778,2024-03-12,CUS0705,India,AGT006,Fatima Al Zaabi,1186.67,25,Cash,SUCCESS
TXN00410,2024-03-12,CUS0513,Nepal,AGT002,Priya Sharma,692.6,12,Cash,SUCCESS
TXN01699,2024-03-12,CUS0041,Egypt,AGT008,Sarah Johnson,1269.59,22,Cash,SUCCESS
TXN03797,2024-03-12,CUS0307,India,AGT002,Priya Sharma,1140.84,25,Bank Transfer,SUCCESS
TXN02160,2024-03-12,CUS0020,Kenya,AGT005,John Mathew,1108.94,20,Cash,SUCCESS
TXN02579,2024-03-12,CUS0406,Pakistan,AGT005,John Mathew,867.35,18,Cash,SUCCESS
TXN01673,2024-03-12,CUS0482,Bangladesh,AGT005,John Mathew,617.73,15,Cash,SUCCESS
TXN00531,2024-03-12,CUS0800,India,AGT001,Ahmed Al Mansoori,1429.89,25,Cash,SUCCESS
TXN03866,2024-03-12,CUS0061,Nepal,AGT008,Sarah Johnson,468.88,12,Bank Transfer,SUCCESS
TXN03084,2024-03-12,CUS0731,Egypt,AGT003,Mohammad Raza,731.33,22,Cash,SUCCESS
TXN02199,2024-03-12,CUS0063,Bangladesh,AGT001,Ahmed Al Mansoori,565.29,15,Cash,SUCCESS
TXN01850,2024-03-12,CUS0284,Philippines,AGT008,Sarah Johnson,1015.34,0,Cash,FAILED
TXN00489,2024-03-12,CUS0255,India,AGT002,Priya Sharma,1807.37,25,Card,SUCCESS
TXN01426,2024-03-12,CUS0582,India,AGT006,Fatima Al Zaabi,492.11,25,Card,SUCCESS
TXN04314,2024-03-12,CUS0189,Pakistan,AGT007,Rajesh Kumar,892.02,18,Card,SUCCESS
TXN04277,2024-03-12,CUS0186,India,AGT003,Mohammad Raza,984.56,25,Cash,SUCCESS
TXN04516,2024-03-12,CUS0488,Nepal,AGT006,Fatima Al Zaabi,435.69,12,Cash,SUCCESS
TXN04313,2024-03-12,CUS0048,Philippines,AGT004,Maria Santos,1033.57,20,Bank Transfer,SUCCESS
TXN01667,2024-03-12,CUS0565,India,AGT003,Mohammad Raza,840.25,25,Bank Transfer,SUCCESS
TXN02834,2024-03-12,CUS0688,Bangladesh,AGT007,Rajesh Kumar,642.46,0,Cash,FAILED
TXN03885,2024-03-13,CUS0337,Egypt,AGT002,Priya Sharma,1078.85,0,Bank Transfer,FAILED
TXN02818,2024-03-13,CUS0350,Egypt,AGT007,Rajesh Kumar,1221.68,0,Bank Transfer,FAILED
TXN03682,2024-03-13,CUS0055,India,AGT007,Rajesh Kumar,1058.33,25,Cash,SUCCESS
TXN01894,2024-03-13,CUS0716,India,AGT004,Maria Santos,1160.54,25,Card,SUCCESS
TXN02198,2024-03-13,CUS0579,Nepal,AGT003,Mohammad Raza,603.45,0,Card,FAILED
TXN01322,2024-03-13,CUS0050,Nepal,AGT007,Rajesh Kumar,695.34,12,Cash,SUCCESS
TXN03706,2024-03-13,CUS0754,India,AGT001,Ahmed Al Mansoori,1310.74,25,Cash,SUCCESS
TXN03643,2024-03-13,CUS0513,India,AGT006,Fatima Al Zaabi,843.62,25,Cash,SUCCESS
TXN04473,2024-03-13,CUS0127,Pakistan,AGT001,Ahmed Al Mansoori,1110.8,18,Bank Transfer,SUCCESS
TXN03032,2024-03-13,CUS0594,India,AGT006,Fatima Al Zaabi,963.03,25,Bank Transfer,SUCCESS
TXN04499,2024-03-13,CUS0277,Nepal,AGT006,Fatima Al Zaabi,209.46,12,Bank Transfer,SUCCESS
TXN00470,2024-03-13,CUS0643,Pakistan,AGT005,John Mathew,661.8,18,Cash,SUCCESS
TXN04398,2024-03-13,CUS0344,India,AGT008,Sarah Johnson,852.89,25,Cash,SUCCESS
TXN00519,2024-03-13,CUS0045,Bangladesh,AGT002,Priya Sharma,720.86,15,Bank Transfer,SUCCESS
TXN03174,2024-03-13,CUS0722,India,AGT005,John Mathew,1479.37,25,Card,SUCCESS
TXN00309,2024-03-13,CUS0394,India,AGT005,John Mathew,1396.96,25,Cash,SUCCESS
TXN00558,2024-03-13,CUS0244,India,AGT002,Priya Sharma,1044.28,25,Cash,SUCCESS
TXN04432,2024-03-13,CUS0271,India,AGT006,Fatima Al Zaabi,397.03,25,Card,SUCCESS
TXN01155,2024-03-14,CUS0760,Philippines,AGT002,Priya Sharma,1343.34,20,Bank Transfer,SUCCESS
TXN01642,2024-03-14,CUS0466,India,AGT004,Maria Santos,1708.4,25,Bank Transfer,SUCCESS
TXN04932,2024-03-14,CUS0332,Philippines,AGT001,Ahmed Al Mansoori,308.36,20,Cash,SUCCESS
TXN02387,2024-03-14,CUS0717,Sri Lanka,AGT004,Maria Santos,698.16,15,Card,SUCCESS
TXN00158,2024-03-14,CUS0077,Philippines,AGT003,Mohammad Raza,1027.93,20,Bank Transfer,SUCCESS
TXN04046,2024-03-14,CUS0304,Nepal,AGT007,Rajesh Kumar,525.28,12,Cash,SUCCESS
TXN04367,2024-03-14,CUS0456,Bangladesh,AGT004,Maria Santos,589.62,15,Bank Transfer,SUCCESS
TXN01116,2024-03-14,CUS0538,India,AGT008,Sarah Johnson,1331.39,25,Cash,SUCCESS
TXN02343,2024-03-14,CUS0398,India,AGT003,Mohammad Raza,1377.13,25,Bank Transfer,SUCCESS
TXN03584,2024-03-14,CUS0029,Bangladesh,AGT008,Sarah Johnson,443.19,15,Card,SUCCESS
TXN03587,2024-03-14,CUS0272,India,AGT001,Ahmed Al Mansoori,949.55,25,Card,SUCCESS
TXN02691,2024-03-14,CUS0378,India,AGT002,Priya Sharma,833.99,25,Cash,SUCCESS
TXN04995,2024-03-14,CUS0753,Bangladesh,AGT001,Ahmed Al Mansoori,561.95,15,Bank Transfer,SUCCESS
TXN04344,2024-03-14,CUS0614,India,AGT006,Fatima Al Zaabi,1569.04,25,Card,SUCCESS
TXN04351,2024-03-14,CUS0324,Philippines,AGT005,John Mathew,350.22,20,Cash,SUCCESS
TXN01104,2024-03-15,CUS0160,Egypt,AGT006,Fatima Al Zaabi,1053.94,0,Card,FAILED
TXN00335,2024-03-15,CUS0732,India,AGT005,John Mathew,1551.04,0,Bank Transfer,FAILED
TXN02521,2024-03-15,CUS0379,Bangladesh,AGT001,Ahmed Al Mansoori,736.79,15,Cash,SUCCESS
TXN03970,2024-03-15,CUS0103,Nepal,AGT007,Rajesh Kumar,832.32,0,Card,FAILED
TXN01660,2024-03-15,CUS0187,India,AGT003,Mohammad Raza,1610.36,25,Cash,SUCCESS
TXN02582,2024-03-15,CUS0303,Sri Lanka,AGT002,Priya Sharma,837.56,15,Cash,SUCCESS
TXN04824,2024-03-15,CUS0358,Pakistan,AGT006,Fatima Al Zaabi,796.62,18,Bank Transfer,SUCCESS
TXN04604,2024-03-15,CUS0109,Egypt,AGT006,Fatima Al Zaabi,1532.86,22,Cash,SUCCESS
TXN00803,2024-03-15,CUS0432,Sri Lanka,AGT006,Fatima Al Zaabi,771.63,15,Card,SUCCESS
TXN01385,2024-03-15,CUS0618,India,AGT005,John Mathew,1467.15,25,Cash,SUCCESS
TXN03092,2024-03-15,CUS0339,India,AGT004,Maria Santos,1473.5,25,Bank Transfer,SUCCESS
TXN00679,2024-03-15,CUS0205,India,AGT001,Ahmed Al Mansoori,1536.84,25,Card,SUCCESS
TXN02693,2024-03-15,CUS0193,India,AGT006,Fatima Al Zaabi,1185.85,25,Bank Transfer,SUCCESS
TXN01717,2024-03-15,CUS0015,India,AGT006,Fatima Al Zaabi,1319.51,25,Cash,SUCCESS
TXN02514,2024-03-15,CUS0490,Sri Lanka,AGT002,Priya Sharma,692.63,15,Bank Transfer,SUCCESS
TXN01143,2024-03-15,CUS0594,Nepal,AGT005,John Mathew,572.99,12,Cash,SUCCESS
TXN03669,2024-03-15,CUS0279,India,AGT006,Fatima Al Zaabi,1148.83,25,Cash,SUCCESS
TXN03429,2024-03-15,CUS0188,India,AGT004,Maria Santos,1359.91,0,Card,FAILED
TXN02080,2024-03-15,CUS0282,Pakistan,AGT007,Rajesh Kumar,691.95,18,Cash,SUCCESS
TXN00231,2024-03-16,CUS0263,India,AGT003,Mohammad Raza,937.07,25,Card,SUCCESS
TXN01808,2024-03-16,CUS0312,Bangladesh,AGT002,Priya Sharma,806.83,15,Cash,SUCCESS
TXN03278,2024-03-16,CUS0474,India,AGT008,Sarah Johnson,1248.35,25,Card,SUCCESS
TXN02424,2024-03-16,CUS0569,Philippines,AGT007,Rajesh Kumar,888.26,20,Cash,SUCCESS
TXN01718,2024-03-16,CUS0117,Philippines,AGT006,Fatima Al Zaabi,951.43,20,Card,SUCCESS
TXN03713,2024-03-16,CUS0387,India,AGT002,Priya Sharma,1301.16,25,Cash,SUCCESS
TXN02082,2024-03-16,CUS0392,Pakistan,AGT002,Priya Sharma,944.29,18,Card,SUCCESS
